"customer_key";"customer_number";"customer_name";"age";"total_orders";"total_sales";"total_quantity";"total_products";"lifespan";"age_group";"customer_segment";"last_order";"recency";"avg_order_value";"avg_monthly_spends"
218;"AW00011217";"Natalie Adams";70;2;5953.0;3.0;3;18;"50 and Above";"VIP";"2013-02-14";159;2976.5;330.72
219;"AW00011218";"Olivia Brown";64;2;39.0;3.0;2;10;"50 and Above";"New";"2014-01-04";148;19.5;3.9
220;"AW00011219";"Charles Cook";70;2;39.0;3.0;2;2;"50 and Above";"New";"2014-01-24";148;19.5;19.5
221;"AW00011220";"Erica Huang";65;2;50.0;4.0;4;8;"50 and Above";"New";"2013-12-13";149;25.0;6.25
222;"AW00011221";"Nathan Perry";70;2;46.0;4.0;4;6;"50 and Above";"New";"2013-10-17";151;23.0;7.67
223;"AW00011222";"Alexandra Rivera";70;2;208.0;6.0;6;0;"50 and Above";"New";"2013-11-28";150;104.0;208.0
224;"AW00011223";"Hailey Patterson";69;27;1293.0;65.0;26;11;"50 and Above";"New";"2014-01-06";148;47.89;117.55
225;"AW00011224";"Tiffany Li";69;3;6685.0;5.0;5;27;"50 and Above";"VIP";"2013-12-03";149;2228.33;247.59
226;"AW00011225";"Madison Lee";64;2;73.0;5.0;5;2;"50 and Above";"New";"2013-09-06";152;36.5;36.5
227;"AW00011226";"Sydney Ross";63;2;37.0;2.0;2;1;"50 and Above";"New";"2013-03-31";158;18.5;37.0
228;"AW00011227";"Marshall Chavez";63;2;5910.0;5.0;5;18;"50 and Above";"VIP";"2013-02-10";159;2955.0;328.33
229;"AW00011228";"Ashley Jones";69;2;77.0;4.0;4;2;"50 and Above";"New";"2014-01-17";148;38.5;38.5
230;"AW00011229";"Adrian Stewart";68;2;81.0;5.0;5;5;"50 and Above";"New";"2014-01-25";148;40.5;16.2
231;"AW00011230";"Amber Turner";69;2;54.0;5.0;5;4;"50 and Above";"New";"2013-12-09";149;27.0;13.5
232;"AW00011231";"Dennis Zhang";62;2;64.0;4.0;4;9;"50 and Above";"New";"2013-11-12";150;32.0;7.11
233;"AW00011232";"Hailey Bryant";68;2;39.0;3.0;2;1;"50 and Above";"New";"2013-11-13";150;19.5;39.0
234;"AW00011233";"Todd Li";62;2;179.0;7.0;7;4;"50 and Above";"New";"2013-06-08";155;89.5;44.75
235;"AW00011234";"Anna Griffin";68;2;76.0;4.0;4;7;"50 and Above";"New";"2013-09-19";152;38.0;10.86
236;"AW00011235";"Angel Stewart";68;2;138.0;6.0;5;6;"50 and Above";"New";"2014-01-05";148;69.0;23.0
237;"AW00011236";"Jeremy Butler";68;2;114.0;5.0;5;3;"50 and Above";"New";"2014-01-06";148;57.0;38.0
238;"AW00011237";"Clarence Anand";62;4;10566.0;6.0;6;26;"50 and Above";"VIP";"2013-11-25";150;2641.5;406.38
239;"AW00011238";"Mayra Prasad";62;4;7543.0;9.0;9;27;"50 and Above";"VIP";"2013-04-30";157;1885.75;279.37
240;"AW00011239";"Latoya Goel";56;4;7511.0;11.0;11;28;"50 and Above";"VIP";"2013-05-28";156;1877.75;268.25
241;"AW00011240";"Anne Hernandez";61;4;7586.0;13.0;10;26;"50 and Above";"VIP";"2013-05-13";156;1896.5;291.77
242;"AW00011241";"Lisa Cai";52;7;11468.0;25.0;20;13;"50 and Above";"VIP";"2013-10-29";151;1638.29;882.15
243;"AW00011242";"Larry Munoz";63;7;11067.0;12.0;12;14;"50 and Above";"VIP";"2013-12-04";149;1581.0;790.5
244;"AW00011243";"Robin Alvarez";63;4;7164.0;12.0;10;27;"50 and Above";"VIP";"2013-06-09";155;1791.0;265.33
245;"AW00011244";"Alexis Coleman";57;4;7175.0;12.0;11;29;"50 and Above";"VIP";"2013-07-19";154;1793.75;247.41
246;"AW00011245";"Ricky Vazquez";64;4;10580.0;9.0;9;26;"50 and Above";"VIP";"2013-12-11";149;2645.0;406.92
247;"AW00011246";"Latasha Rubio";64;4;10575.0;7.0;7;26;"50 and Above";"VIP";"2013-12-20";149;2643.75;406.73
248;"AW00011247";"Claudia Zhou";64;4;7131.0;12.0;11;29;"50 and Above";"VIP";"2013-08-17";153;1782.75;245.9
249;"AW00011248";"Tristan Alexander";60;1;38.0;3.0;3;0;"50 and Above";"New";"2013-07-14";154;38.0;38.0
250;"AW00011249";"Cindy Patel";59;4;9890.0;11.0;11;23;"50 and Above";"VIP";"2013-09-15";152;2472.5;430.0
251;"AW00011250";"Shannon Liu";60;4;7115.0;11.0;10;28;"50 and Above";"VIP";"2013-08-06";153;1778.75;254.11
252;"AW00011251";"Xavier Long";88;1;2319.0;4.0;4;0;"50 and Above";"New";"2013-10-18";151;2319.0;2319.0
253;"AW00011252";"Nicholas Thompson";88;3;6685.0;7.0;7;28;"50 and Above";"VIP";"2013-12-18";149;2228.33;238.75
254;"AW00011253";"Jos├® Hernandez";76;16;695.0;30.0;16;9;"50 and Above";"New";"2013-12-03";149;43.44;77.22
255;"AW00011254";"Johnathan Vance";87;2;204.0;9.0;9;0;"50 and Above";"New";"2013-12-14";149;102.0;204.0
256;"AW00011255";"Colin Lin";87;2;114.0;5.0;5;1;"50 and Above";"New";"2013-03-31";158;57.0;114.0
257;"AW00011256";"Katelyn Hernandez";87;2;81.0;5.0;5;6;"50 and Above";"New";"2013-10-16";151;40.5;13.5
258;"AW00011257";"Jacqueline Powell";0;3;6676.0;6.0;6;27;"50 and Above";"VIP";"2013-12-14";149;2225.33;247.26
259;"AW00011258";"Xavier Hill";87;2;49.0;4.0;4;1;"50 and Above";"New";"2013-07-15";154;24.5;49.0
260;"AW00011259";"Victoria Stewart";55;3;6770.0;5.0;5;27;"50 and Above";"VIP";"2013-12-20";149;2256.67;250.74
261;"AW00011260";"Katelyn Kelly";50;2;81.0;5.0;5;4;"50 and Above";"New";"2013-06-23";155;40.5;20.25
262;"AW00011261";"Stephanie Collins";55;3;6650.0;4.0;4;26;"50 and Above";"VIP";"2013-12-23";149;2216.67;255.77
263;"AW00011262";"Jennifer Simmons";51;27;1124.0;63.0;26;10;"50 and Above";"New";"2014-01-22";148;41.63;112.4
264;"AW00011263";"Trinity Richardson";56;3;6753.0;9.0;9;27;"50 and Above";"VIP";"2013-12-10";149;2251.0;250.11
265;"AW00011264";"Eduardo Martin";56;2;3182.0;8.0;8;10;"50 and Above";"New";"2013-11-30";150;1591.0;318.2
266;"AW00011265";"Elizabeth Jones";56;1;2352.0;3.0;3;0;"50 and Above";"New";"2013-01-03";160;2352.0;2352.0
267;"AW00011266";"Taylor Howard";56;2;5922.0;5.0;5;16;"50 and Above";"VIP";"2013-01-20";160;2961.0;370.13
268;"AW00011267";"David Diaz";50;2;5943.0;5.0;5;15;"50 and Above";"VIP";"2013-01-07";160;2971.5;396.2
269;"AW00011268";"Katelyn Carter";56;2;98.0;5.0;5;5;"50 and Above";"New";"2013-11-16";150;49.0;19.6
270;"AW00011269";"Ryan Foster";50;2;42.0;3.0;3;0;"50 and Above";"New";"2013-09-10";152;21.0;42.0
271;"AW00011270";"Robert Lee";51;2;5984.0;5.0;5;15;"50 and Above";"VIP";"2013-01-07";160;2992.0;398.93
272;"AW00011271";"Danielle Reed";56;2;5973.0;5.0;5;15;"50 and Above";"VIP";"2013-01-22";160;2986.5;398.2
273;"AW00011272";"Lauren Martinez";64;2;5975.0;4.0;4;15;"50 and Above";"VIP";"2013-01-13";160;2987.5;398.33
274;"AW00011273";"Nathan Lal";64;2;273.0;8.0;8;0;"50 and Above";"New";"2013-05-23";156;136.5;273.0
275;"AW00011274";"Kyle Foster";86;2;5888.0;4.0;4;17;"50 and Above";"VIP";"2013-02-24";159;2944.0;346.35
276;"AW00011275";"Jenny Rai";86;2;5955.0;4.0;4;16;"50 and Above";"VIP";"2013-01-12";160;2977.5;372.19
277;"AW00011276";"Nancy Chapman";51;27;987.0;57.0;22;11;"50 and Above";"New";"2014-01-22";148;36.56;89.73
278;"AW00011277";"Charles Jackson";57;27;1434.0;65.0;26;11;"50 and Above";"New";"2014-01-16";148;53.11;130.36
279;"AW00011278";"Jonathan Phillips";57;2;5908.0;3.0;3;15;"50 and Above";"VIP";"2013-01-03";160;2954.0;393.87
280;"AW00011279";"Amanda Cook";51;2;44.0;4.0;3;3;"50 and Above";"New";"2013-06-22";155;22.0;14.67
281;"AW00011280";"Robert Collins";57;2;77.0;4.0;4;1;"50 and Above";"New";"2013-08-08";153;38.5;77.0
282;"AW00011281";"Megan Barnes";51;2;5921.0;5.0;5;15;"50 and Above";"VIP";"2013-01-11";160;2960.5;394.73
283;"AW00011282";"Christian Thomas";58;2;5999.0;6.0;6;16;"50 and Above";"VIP";"2013-01-02";160;2999.5;374.94
284;"AW00011283";"Arturo Lal";58;2;44.0;4.0;3;2;"50 and Above";"New";"2013-08-28";153;22.0;22.0
285;"AW00011284";"Theresa Serrano";58;2;55.0;5.0;3;2;"50 and Above";"New";"2013-05-02";156;27.5;27.5
286;"AW00011285";"Jeremy Anderson";53;2;128.0;5.0;5;2;"50 and Above";"New";"2013-10-26";151;64.0;64.0
287;"AW00011286";"Hunter Griffin";58;2;5954.0;5.0;5;15;"50 and Above";"VIP";"2013-01-20";160;2977.0;396.93
288;"AW00011287";"Henry Garcia";59;27;1165.0;62.0;23;11;"50 and Above";"New";"2014-01-28";148;43.15;105.91
289;"AW00011288";"Cindy Sanchez";48;2;77.0;4.0;4;5;"40-49";"New";"2013-08-21";153;38.5;15.4
290;"AW00011289";"Maria Carter";54;2;5905.0;5.0;5;16;"50 and Above";"VIP";"2013-01-16";160;2952.5;369.06
291;"AW00011290";"Katelyn Sanchez";53;2;5933.0;3.0;3;16;"50 and Above";"VIP";"2013-01-27";160;2966.5;370.81
292;"AW00011291";"Jenna Wright";54;2;5873.0;2.0;2;16;"50 and Above";"VIP";"2013-01-19";160;2936.5;367.06
293;"AW00011292";"Seth Phillips";59;2;5910.0;5.0;5;15;"50 and Above";"VIP";"2012-12-31";161;2955.0;394.0
294;"AW00011293";"Luke Long";65;2;85.0;5.0;5;0;"50 and Above";"New";"2013-03-15";158;42.5;85.0
295;"AW00011294";"Dalton Clark";65;2;42.0;3.0;3;3;"50 and Above";"New";"2014-01-03";148;21.0;14.0
296;"AW00011295";"Taylor Lewis";66;2;6058.0;5.0;5;15;"50 and Above";"VIP";"2013-01-09";160;3029.0;403.87
297;"AW00011296";"Haley Richardson";85;2;5897.0;4.0;4;16;"50 and Above";"VIP";"2013-01-29";160;2948.5;368.56
298;"AW00011297";"Noah Coleman";85;2;5948.0;5.0;5;16;"50 and Above";"VIP";"2013-02-20";159;2974.0;371.75
299;"AW00011298";"Jon Luo";85;2;5922.0;5.0;5;17;"50 and Above";"VIP";"2013-02-21";159;2961.0;348.35
300;"AW00011299";"Orlando Vazquez";84;2;6015.0;4.0;4;16;"50 and Above";"VIP";"2013-02-24";159;3007.5;375.94
301;"AW00011300";"Fernando Barnes";60;27;1499.0;67.0;28;11;"50 and Above";"New";"2013-12-31";149;55.52;136.27
302;"AW00011301";"Cameron Rodriguez";60;2;131.0;5.0;5;4;"50 and Above";"New";"2013-10-11";151;65.5;32.75
303;"AW00011302";"Spencer Russell";54;2;5938.0;5.0;5;16;"50 and Above";"VIP";"2013-02-02";159;2969.0;371.13
304;"AW00011303";"Julia Coleman";60;2;5875.0;3.0;3;17;"50 and Above";"VIP";"2013-02-23";159;2937.5;345.59
305;"AW00011304";"Julia Garcia";55;2;122.0;5.0;5;1;"50 and Above";"New";"2013-04-22";157;61.0;122.0
306;"AW00011305";"Sean Evans";60;2;77.0;4.0;4;4;"50 and Above";"New";"2013-08-04";153;38.5;19.25
307;"AW00011306";"Micah Zhou";60;2;42.0;3.0;3;2;"50 and Above";"New";"2013-09-07";152;21.0;21.0
308;"AW00011307";"Hunter Rodriguez";60;2;5964.0;5.0;5;17;"50 and Above";"VIP";"2013-02-08";159;2982.0;350.82
309;"AW00011308";"Ian Gonzales";66;2;94.0;4.0;4;4;"50 and Above";"New";"2014-01-15";148;47.0;23.5
310;"AW00011309";"Victoria Lewis";66;2;42.0;3.0;3;5;"50 and Above";"New";"2014-01-05";148;21.0;8.4
311;"AW00011310";"Erin Sanders";61;2;77.0;4.0;4;4;"50 and Above";"New";"2013-12-24";149;38.5;19.25
312;"AW00011311";"Gabrielle Lopez";67;2;77.0;4.0;4;4;"50 and Above";"New";"2013-09-13";152;38.5;19.25
313;"AW00011312";"Sara Richardson";67;2;42.0;3.0;3;0;"50 and Above";"New";"2013-06-02";155;21.0;42.0
314;"AW00011313";"Trevor Jenkins";67;2;44.0;4.0;3;6;"50 and Above";"New";"2013-11-26";150;22.0;7.33
315;"AW00011314";"Mya Flores";55;2;47.0;4.0;3;9;"50 and Above";"New";"2013-12-03";149;23.5;5.22
316;"AW00011315";"Hailey Ward";67;2;42.0;3.0;3;6;"50 and Above";"New";"2013-12-17";149;21.0;7.0
317;"AW00011316";"Luke Allen";67;1;2350.0;2.0;2;0;"50 and Above";"New";"2013-01-12";160;2350.0;2350.0
318;"AW00011317";"Victoria Russell";62;2;5873.0;2.0;2;17;"50 and Above";"VIP";"2013-02-18";159;2936.5;345.47
319;"AW00011318";"Jessica Wilson";68;2;44.0;4.0;3;0;"50 and Above";"New";"2013-11-08";150;22.0;44.0
320;"AW00011319";"Jade Bailey";78;2;5930.0;4.0;4;17;"50 and Above";"VIP";"2013-02-24";159;2965.0;348.82
321;"AW00011320";"Morgan Hill";83;2;72.0;5.0;5;2;"50 and Above";"New";"2013-08-19";153;36.0;36.0
322;"AW00011321";"Terrance Raman";82;2;37.0;2.0;2;3;"50 and Above";"New";"2013-05-28";156;18.5;12.33
323;"AW00011322";"Sydney Garcia";82;2;44.0;4.0;3;1;"50 and Above";"New";"2013-05-21";156;22.0;44.0
324;"AW00011323";"Jose Patterson";82;2;6074.0;6.0;6;16;"50 and Above";"VIP";"2013-01-30";160;3037.0;379.63
325;"AW00011324";"Zachary Anderson";81;2;5945.0;4.0;4;16;"50 and Above";"VIP";"2013-02-05";159;2972.5;371.56
326;"AW00011325";"Elijah Ross";81;2;6044.0;7.0;7;16;"50 and Above";"VIP";"2013-01-31";160;3022.0;377.75
327;"AW00011326";"Rafael Xie";81;2;5948.0;5.0;5;17;"50 and Above";"VIP";"2013-02-20";159;2974.0;349.88
328;"AW00011327";"Jaime Moreno";80;2;5915.0;5.0;5;16;"50 and Above";"VIP";"2013-02-01";159;2957.5;369.69
329;"AW00011328";"Julian Griffin";80;2;4718.0;4.0;4;3;"50 and Above";"New";"2013-04-07";157;2359.0;1572.67
330;"AW00011329";"Andy Alvarez";80;2;5898.0;2.0;2;16;"50 and Above";"VIP";"2013-02-10";159;2949.0;368.63
331;"AW00011330";"Ryan Thompson";80;27;1134.0;57.0;24;11;"50 and Above";"New";"2014-01-22";148;42.0;103.09
332;"AW00011331";"Samantha Jenkins";52;27;1327.0;58.0;24;11;"50 and Above";"New";"2014-01-24";148;49.15;120.64
333;"AW00011332";"Deanna Ramos";58;2;5755.0;3.0;3;14;"50 and Above";"VIP";"2013-01-06";160;2877.5;411.07
334;"AW00011333";"Emily Miller";58;3;8163.0;6.0;6;27;"50 and Above";"VIP";"2013-07-14";154;2721.0;302.33
335;"AW00011334";"Nicole Brown";59;3;8154.0;6.0;6;28;"50 and Above";"VIP";"2013-07-27";154;2718.0;291.21
336;"AW00011335";"Carla Raman";48;2;5744.0;4.0;4;14;"40-49";"VIP";"2013-01-04";160;2872.0;410.29
337;"AW00011336";"Shaun Raji";53;2;4441.0;5.0;5;3;"50 and Above";"New";"2013-01-05";160;2220.5;1480.33
338;"AW00011337";"Jerome Romero";59;3;8162.0;8.0;7;28;"50 and Above";"VIP";"2013-07-19";154;2720.67;291.5
339;"AW00011338";"Frank Navarro";53;2;5745.0;5.0;5;14;"50 and Above";"VIP";"2012-12-30";161;2872.5;410.36
340;"AW00011339";"Dennis She";59;2;4379.0;3.0;3;3;"50 and Above";"New";"2013-01-25";160;2189.5;1459.67
341;"AW00011340";"Melody Munoz";79;2;4413.0;5.0;5;2;"50 and Above";"New";"2013-01-02";160;2206.5;2206.5
342;"AW00011341";"Randy Zeng";84;3;8192.0;8.0;8;27;"50 and Above";"VIP";"2013-07-19";154;2730.67;303.41
343;"AW00011342";"Marshall Wang";53;1;49.0;3.0;3;0;"50 and Above";"New";"2013-07-12";154;49.0;49.0
344;"AW00011343";"Arthur Carlson";51;3;8222.0;9.0;9;27;"50 and Above";"VIP";"2013-07-24";154;2740.67;304.52
345;"AW00011344";"Jessie Jimenez";63;3;8119.0;7.0;7;26;"50 and Above";"VIP";"2013-07-23";154;2706.33;312.27
346;"AW00011345";"Robin Ramos";63;2;4404.0;3.0;3;2;"50 and Above";"New";"2012-12-31";161;2202.0;2202.0
347;"AW00011346";"Deanna Gutierrez";60;2;4503.0;7.0;7;4;"50 and Above";"New";"2013-02-11";159;2251.5;1125.75
348;"AW00011347";"Roy Navarro";53;1;14.0;2.0;2;0;"50 and Above";"New";"2013-03-16";158;14.0;14.0
349;"AW00011348";"Shawn Rai";65;1;68.0;3.0;3;0;"50 and Above";"New";"2013-03-31";158;68.0;68.0
350;"AW00011349";"Mindy Luo";60;1;68.0;3.0;3;0;"50 and Above";"New";"2014-01-13";148;68.0;68.0
351;"AW00011350";"Cara Zhou";83;1;38.0;3.0;3;0;"50 and Above";"New";"2013-02-05";159;38.0;38.0
352;"AW00011351";"Anne Ramos";76;3;8068.0;5.0;5;26;"50 and Above";"VIP";"2013-08-28";153;2689.33;310.31
353;"AW00011352";"Raymond Rodriguez";80;1;14.0;2.0;2;0;"50 and Above";"New";"2013-05-01";156;14.0;14.0
354;"AW00011353";"Carrie Ortega";79;3;8078.0;6.0;6;25;"50 and Above";"VIP";"2013-08-08";153;2692.67;323.12
355;"AW00011354";"Deanna Suarez";78;1;23.0;3.0;3;0;"50 and Above";"New";"2013-12-03";149;23.0;23.0
356;"AW00011355";"Roberto Gutierrez";77;1;14.0;2.0;2;0;"50 and Above";"New";"2013-09-26";152;14.0;14.0
357;"AW00011356";"Terrence Carson";40;3;5069.0;8.0;8;29;"40-49";"VIP";"2013-10-31";151;1689.67;174.79
358;"AW00011357";"Ramon Ye";41;3;4943.0;5.0;5;28;"40-49";"Regular";"2013-10-29";151;1647.67;176.54
359;"AW00011358";"Cynthia Malhotra";42;3;5034.0;8.0;8;28;"40-49";"VIP";"2013-11-14";150;1678.0;179.79
360;"AW00011359";"Jarrod Prasad";42;3;4959.0;8.0;8;29;"40-49";"Regular";"2013-12-04";149;1653.0;171.0
361;"AW00011360";"Tyrone Serrano";42;3;5025.0;6.0;6;29;"40-49";"VIP";"2013-12-22";149;1675.0;173.28
362;"AW00011361";"Cindy Ramos";43;2;115.0;4.0;4;1;"40-49";"New";"2013-11-24";150;57.5;115.0
363;"AW00011362";"Damien Shan";43;2;77.0;3.0;3;5;"40-49";"New";"2013-09-24";152;38.5;15.4
364;"AW00011363";"Julian Ross";43;3;5035.0;5.0;5;30;"40-49";"VIP";"2013-12-18";149;1678.33;167.83
365;"AW00011364";"Jennifer Collins";41;3;4921.0;4.0;4;30;"40-49";"Regular";"2013-12-26";149;1640.33;164.03
366;"AW00011365";"Brittney Sun";41;3;5024.0;7.0;7;30;"40-49";"VIP";"2013-12-22";149;1674.67;167.47
367;"AW00011366";"Virginia Patel";41;2;77.0;3.0;3;1;"40-49";"New";"2013-08-15";153;38.5;77.0
368;"AW00011367";"Calvin Nara";41;2;86.0;4.0;4;4;"40-49";"New";"2013-11-25";150;43.0;21.5
369;"AW00011368";"Edward Miller";42;3;5105.0;11.0;11;29;"40-49";"VIP";"2013-12-01";149;1701.67;176.03
370;"AW00011369";"Ashlee Tang";42;2;119.0;4.0;4;5;"40-49";"New";"2013-12-27";149;59.5;23.8
371;"AW00011370";"Alicia Xu";42;2;80.0;3.0;3;2;"40-49";"New";"2013-10-01";151;40.0;40.0
372;"AW00011371";"Lacey Jai";42;2;75.0;2.0;2;1;"40-49";"New";"2013-12-28";149;37.5;75.0
373;"AW00011372";"Wendy Romero";42;3;4965.0;5.0;5;30;"40-49";"Regular";"2013-12-14";149;1655.0;165.5
374;"AW00011373";"Carly Luo";71;1;38.0;3.0;3;0;"50 and Above";"New";"2013-08-27";153;38.0;38.0
375;"AW00011374";"Jimmy Ortega";77;1;69.0;3.0;3;0;"50 and Above";"New";"2013-04-15";157;69.0;69.0
376;"AW00011375";"Francisco Martinez";77;1;14.0;2.0;2;0;"50 and Above";"New";"2013-10-17";151;14.0;14.0
377;"AW00011376";"Lance Vazquez";77;1;78.0;2.0;2;0;"50 and Above";"New";"2013-10-15";151;78.0;78.0
378;"AW00011377";"David Robinett";59;1;84.0;3.0;3;0;"50 and Above";"New";"2013-02-28";159;84.0;84.0
379;"AW00011378";"Shannon Liang";60;2;4436.0;4.0;4;3;"50 and Above";"New";"2013-02-14";159;2218.0;1478.67
380;"AW00011379";"Gary Vazquez";50;2;4426.0;4.0;4;4;"50 and Above";"New";"2013-02-26";159;2213.0;1106.5
381;"AW00011380";"Mitchell Kumar";61;2;5838.0;6.0;6;15;"50 and Above";"VIP";"2013-02-03";159;2919.0;389.2
382;"AW00011381";"Meredith Raman";55;3;8161.0;5.0;5;26;"50 and Above";"VIP";"2013-08-18";153;2720.33;313.88
383;"AW00011382";"Edward Patterson";51;2;4344.0;2.0;2;3;"50 and Above";"New";"2013-02-16";159;2172.0;1448.0
384;"AW00011383";"Marie Gill";60;1;49.0;3.0;3;0;"50 and Above";"New";"2014-01-01";148;49.0;49.0
385;"AW00011384";"Tiffany Wang";54;1;49.0;3.0;3;0;"50 and Above";"New";"2013-08-02";153;49.0;49.0
386;"AW00011385";"Miguel Allen";54;1;14.0;2.0;2;0;"50 and Above";"New";"2013-07-06";154;14.0;14.0
387;"AW00011386";"Jaclyn Cai";54;1;69.0;3.0;3;0;"50 and Above";"New";"2013-11-02";150;69.0;69.0
388;"AW00011387";"Megan Ramirez";61;3;6959.0;6.0;6;20;"50 and Above";"VIP";"2013-04-01";157;2319.67;347.95
389;"AW00011388";"Joseph Martin";61;3;6987.0;7.0;7;21;"50 and Above";"VIP";"2013-04-26";157;2329.0;332.71
390;"AW00011389";"Karl Shan";45;1;69.0;3.0;3;0;"40-49";"New";"2013-11-17";150;69.0;69.0
391;"AW00011390";"Christine Raji";50;1;49.0;3.0;3;0;"50 and Above";"New";"2013-11-07";150;49.0;49.0
392;"AW00011391";"Lindsay Xie";49;1;34.0;2.0;2;0;"40-49";"New";"2013-10-26";151;34.0;34.0
393;"AW00011392";"Willie Zhao";45;1;29.0;1.0;1;0;"40-49";"New";"2013-03-29";158;29.0;29.0
394;"AW00011393";"Kurt Pal";51;1;14.0;2.0;2;0;"50 and Above";"New";"2013-07-16";154;14.0;14.0
395;"AW00011394";"George McDonald";51;3;8162.0;7.0;7;24;"50 and Above";"VIP";"2013-08-02";153;2720.67;340.08
396;"AW00011395";"Beth Gutierrez";50;2;5730.0;3.0;3;15;"50 and Above";"VIP";"2013-02-20";159;2865.0;382.0
397;"AW00011396";"Ian Lopez";51;1;29.0;1.0;1;0;"50 and Above";"New";"2013-10-26";151;29.0;29.0
398;"AW00011397";"Latoya Shan";51;1;38.0;3.0;3;0;"50 and Above";"New";"2013-07-07";154;38.0;38.0
399;"AW00011398";"Colin Nath";51;3;8114.0;4.0;4;24;"50 and Above";"VIP";"2013-08-02";153;2704.67;338.08
400;"AW00011399";"Brenda Mehta";51;1;14.0;2.0;2;0;"50 and Above";"New";"2013-04-13";157;14.0;14.0
401;"AW00011400";"Franklin Raji";46;3;6968.0;8.0;7;24;"40-49";"VIP";"2013-07-19";154;2322.67;290.33
402;"AW00011401";"Linda Navarro";51;3;5020.0;6.0;6;4;"50 and Above";"New";"2013-03-08";158;1673.33;1255.0
403;"AW00011402";"Kelli Cai";51;3;5059.0;10.0;9;4;"50 and Above";"New";"2013-04-02";157;1686.33;1264.75
404;"AW00011403";"Nancy Schmidt";46;3;5032.0;9.0;9;7;"40-49";"New";"2013-05-28";156;1677.33;718.86
405;"AW00011404";"Megan Taylor";68;1;34.0;2.0;2;0;"50 and Above";"New";"2013-02-10";159;34.0;34.0
406;"AW00011405";"Bonnie Goel";68;1;54.0;1.0;1;0;"50 and Above";"New";"2013-03-31";158;54.0;54.0
407;"AW00011406";"Latoya Xu";68;2;4415.0;6.0;6;3;"50 and Above";"New";"2013-02-09";159;2207.5;1471.67
408;"AW00011407";"Mario She";68;1;54.0;1.0;1;0;"50 and Above";"New";"2013-06-23";155;54.0;54.0
409;"AW00011408";"Darren Gill";62;1;34.0;3.0;3;0;"50 and Above";"New";"2013-03-05";158;34.0;34.0
410;"AW00011409";"Jacqueline Hayes";47;2;4444.0;5.0;5;2;"40-49";"New";"2013-01-28";160;2222.0;2222.0
411;"AW00011410";"Maurice Goel";0;2;4464.0;5.0;5;2;"50 and Above";"New";"2013-02-04";159;2232.0;2232.0
412;"AW00011411";"Devin Ross";66;1;38.0;3.0;3;0;"50 and Above";"New";"2013-08-04";153;38.0;38.0
413;"AW00011412";"Sydney Bryant";66;4;9880.0;11.0;10;23;"50 and Above";"VIP";"2013-10-11";151;2470.0;429.57
414;"AW00011413";"Megan Stewart";66;4;7190.0;11.0;10;24;"50 and Above";"VIP";"2013-09-05";152;1797.5;299.58
415;"AW00011414";"Ian Richardson";66;4;7191.0;10.0;10;25;"50 and Above";"VIP";"2013-09-15";152;1797.75;287.64
416;"AW00011415";"Randy She";76;1;14.0;2.0;2;0;"50 and Above";"New";"2013-08-16";153;14.0;14.0
417;"AW00011416";"Katrina Becker";75;3;4928.0;5.0;4;5;"50 and Above";"New";"2013-05-05";156;1642.67;985.6
418;"AW00011417";"Lacey Zheng";75;7;11248.0;17.0;14;13;"50 and Above";"VIP";"2013-12-15";149;1606.86;865.23
419;"AW00011418";"Rafael Hu";75;1;40.0;2.0;2;0;"50 and Above";"New";"2013-12-17";149;40.0;40.0
420;"AW00011419";"Kyle Scott";75;2;231.0;6.0;6;3;"50 and Above";"New";"2013-06-27";155;115.5;77.0
421;"AW00011420";"Jordan Turner";74;7;11200.0;17.0;16;12;"50 and Above";"VIP";"2013-11-29";150;1600.0;933.33
422;"AW00011421";"Amy Sun";74;4;9780.0;4.0;4;23;"50 and Above";"VIP";"2013-10-09";151;2445.0;425.22
423;"AW00011422";"Dustin Deng";74;4;7075.0;10.0;10;26;"50 and Above";"VIP";"2013-11-03";150;1768.75;272.12
424;"AW00011423";"Jasmine Stewart";66;4;9905.0;10.0;10;22;"50 and Above";"VIP";"2013-10-20";151;2476.25;450.23
425;"AW00011424";"Pamela Garcia";61;1;44.0;2.0;2;0;"50 and Above";"New";"2013-04-21";157;44.0;44.0
426;"AW00011425";"Ariana Gray";60;6;10528.0;15.0;15;12;"50 and Above";"VIP";"2013-12-21";149;1754.67;877.33
427;"AW00011426";"Kristopher Mehta";67;1;35.0;1.0;1;0;"50 and Above";"New";"2013-04-09";157;35.0;35.0
428;"AW00011427";"Desiree Dominguez";66;4;9918.0;9.0;8;22;"50 and Above";"VIP";"2013-10-20";151;2479.5;450.82
429;"AW00011428";"Deanna Perez";67;4;9954.0;12.0;12;22;"50 and Above";"VIP";"2013-10-22";151;2488.5;452.45
430;"AW00011429";"Marco Lopez";68;6;10468.0;17.0;14;12;"50 and Above";"VIP";"2013-12-24";149;1744.67;872.33
431;"AW00011430";"Casey Yuan";68;1;85.0;2.0;2;0;"50 and Above";"New";"2013-03-19";158;85.0;85.0
432;"AW00011431";"Bryant Garcia";51;4;9913.0;11.0;8;21;"50 and Above";"VIP";"2013-09-30";152;2478.25;472.05
433;"AW00011432";"Dominique Prasad";69;6;9330.0;16.0;15;12;"50 and Above";"VIP";"2013-12-25";149;1555.0;777.5
